Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7
-0.503110528,-1.683096858,-0.425122861,-0.101650492,-1.995223038,-0.135768617,-0.653177459
0.407249074,-3.781874752,5.440739743,0.22710004,-7.321778304,-0.70848628,-0.54688422
0.407249074,-3.781874752,5.440739743,0.22710004,-7.321778304,-0.70848628,-0.54688422
-1.654600583,-2.767035237,0.614673959,-1.993014341,-1.383936448,-0.165502017,-0.759396704
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.21437891,-3.094757071,2.699164096,-0.600582043,-4.813446367,-0.239630795,-0.512204068
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-1.127854272,-2.86365129,2.728374605,0.340245589,-4.689934268,-0.320900161,-0.547154813
-2.225506206,-2.895801532,3.174417897,0.112892338,-2.221332011,-0.316559541,-0.935814125
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-2.232591669,-3.049566301,3.071792951,-0.257965581,-2.449543005,-0.414646159,-0.947698911
-0.845237817,-2.076699261,0.435055124,-2.073434035,-3.216994603,0.218998573,-0.30059323
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.10025489,-2.321065832,3.447682139,3.039274832,-1.815405661,1.442595032,0.216469371
-1.45365328,-2.512808842,5.265681982,2.28986416,-1.871950821,0.718282466,-0.451905192
-1.45365328,-2.512808842,5.265681982,2.28986416,-1.871950821,0.718282466,-0.451905192
-1.45365328,-2.512808842,5.265681982,2.28986416,-1.871950821,0.718282466,-0.451905192
-1.45365328,-2.512808842,5.265681982,2.28986416,-1.871950821,0.718282466,-0.451905192
-1.45365328,-2.512808842,5.265681982,2.28986416,-1.871950821,0.718282466,-0.451905192
-1.350535642,-1.81386304,3.654142969,2.5543655,-1.961648606,2.005058254,0.059506674
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.179841691,-2.373650372,3.382580549,3.214336497,-1.988189608,1.794465517,0.233521064
-1.188583151,-2.392851399,3.381449407,3.213344642,-1.98820218,1.772553794,0.226605063
-1.188583151,-2.392851399,3.381449407,3.213344642,-1.98820218,1.772553794,0.226605063
-1.188583151,-2.392851399,3.381449407,3.213344642,-1.98820218,1.772553794,0.226605063
-1.193067886,-2.397188623,3.383232564,3.202150676,-1.982615725,1.776708617,0.224040535
-1.193067886,-2.397188623,3.383232564,3.202150676,-1.982615725,1.776708617,0.224040535
-1.193067886,-2.397188623,3.383232564,3.202150676,-1.982615725,1.776708617,0.224040535
-1.193067886,-2.397188623,3.383232564,3.202150676,-1.982615725,1.776708617,0.224040535
-1.035753121,-1.917255525,3.71892095,2.516377645,-1.866789488,1.473589666,-0.084309854
-1.762977397,-2.423930119,6.359571506,2.14267856,-3.248460804,1.172307025,-0.648597823
-1.762977397,-2.423930119,6.359571506,2.14267856,-3.248460804,1.172307025,-0.648597823
-1.528062488,-2.315873283,5.665368367,2.429823651,-4.287294379,1.570519335,-0.328217613
-1.528062488,-2.315873283,5.665368367,2.429823651,-4.287294379,1.570519335,-0.328217613
-1.528062488,-2.315873283,5.665368367,2.429823651,-4.287294379,1.570519335,-0.328217613
-1.876006094,-3.188783417,5.437255239,2.785601584,-4.332447939,1.06743327,-0.223031127
-1.876006094,-3.188783417,5.437255239,2.785601584,-4.332447939,1.06743327,-0.223031127
-1.876006094,-3.188783417,5.437255239,2.785601584,-4.332447939,1.06743327,-0.223031127
-1.779192383,-2.422283989,6.407836256,2.412681354,-3.386823346,1.736921983,-0.575725322
-1.779192383,-2.422283989,6.407836256,2.412681354,-3.386823346,1.736921983,-0.575725322
-1.779192383,-2.422283989,6.407836256,2.412681354,-3.386823346,1.736921983,-0.575725322
-1.779192383,-2.422283989,6.407836256,2.412681354,-3.386823346,1.736921983,-0.575725322
-1.779192383,-2.422283989,6.407836256,2.412681354,-3.386823346,1.736921983,-0.575725322
-1.75879965,-2.768718817,6.557261115,2.559054753,-5.412090487,1.406551958,-0.367856002
-1.761887331,-2.730330897,6.544617466,2.583045702,-5.415266616,1.519611101,-0.354380619
-0.490127594,-2.952908036,3.070833673,3.330442662,-1.141527329,0.519573612,-2.708244372
-0.490127594,-2.952908036,3.070833673,3.330442662,-1.141527329,0.519573612,-2.708244372
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.135627402,-2.007388106,4.494067781,2.045799291,-0.687109785,0.776475517,-0.407566078
-1.10025489,-2.321065832,3.447682139,3.039274832,-1.815405661,1.442595032,0.216469371
-1.036280221,-1.934705475,3.729460185,2.563792201,-1.913799051,1.501677911,-0.075359556
-1.036280221,-1.934705475,3.729460185,2.563792201,-1.913799051,1.501677911,-0.075359556
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.041185443,-1.933219412,3.725134457,2.595636113,-1.957850339,1.58117073,-0.061177365
-1.035753121,-1.917255525,3.71892095,2.516377645,-1.866789488,1.473589666,-0.084309854
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.08587209,-1.426294514,3.968553857,2.178659465,-2.113497797,1.875459781,-0.275506485
-1.762977397,-2.423930119,6.359571506,2.14267856,-3.248460804,1.172307025,-0.648597823
-1.762977397,-2.423930119,6.359571506,2.14267856,-3.248460804,1.172307025,-0.648597823
-1.528444929,-2.253485483,5.667892779,2.392888193,-4.20975124,1.545174587,-0.327978868
-2.011081214,-2.867922297,7.281355079,2.608705447,-4.578242431,1.643829303,-0.602433861
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.689587719,2.235576546,0.606749202,-0.122657432,0.745881292,-0.04626752,0.083342668
-1.689587719,2.235576546,0.606749202,-0.122657432,0.745881292,-0.04626752,0.083342668
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.577926272,2.166712682,0.292707935,-0.574544607,0.454666195,-0.127553721,0.135636688
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.808931906,1.903207286,0.946861358,0.251471222,1.28086323,0.748305357,0.247723057
-1.88788554,1.877619914,0.874189488,0.197769716,1.06175792,0.742254626,0.251188127
-1.88788554,1.877619914,0.874189488,0.197769716,1.06175792,0.742254626,0.251188127
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-2.075034913,1.743705855,0.804117775,0.223647775,1.302056268,0.91490522,0.40884829
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.511061407,1.637051255,0.461887291,-1.540231969,0.350166879,0.018769137,0.143670426
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.51158949,1.636902136,0.461886762,-1.54056992,0.350381774,0.018423177,0.143534281
-1.562218318,1.58579071,0.542171707,-1.406081259,0.378743726,0.063382831,0.127935389
-1.562361811,1.584613369,0.543708036,-1.408652687,0.381226143,0.055789676,0.126890399
-1.562361811,1.584613369,0.543708036,-1.408652687,0.381226143,0.055789676,0.126890399
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.619499452,1.522211434,0.253267246,-1.660927704,0.480134208,0.124775695,0.325792727
-1.637045786,1.527830422,0.256766087,-1.65416898,0.477335252,0.121980123,0.323237586
-1.637045786,1.527830422,0.256766087,-1.65416898,0.477335252,0.121980123,0.323237586
-1.607404454,2.262537686,0.339547492,-0.061883397,0.452786327,-0.124869395,0.159777359
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.605444963,2.262800604,0.339028207,-0.058412739,0.450523612,-0.116862164,0.161201087
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.686654792,2.223646855,0.652395436,-0.025117968,0.780563828,0.002908842,0.074426836
-1.592352597,2.274493219,0.367308258,-0.09410361,0.449863047,-0.102332292,0.172293113
-1.422617173,1.951884566,0.210938661,-1.160278812,0.296470304,-0.232562435,0.161141172
-1.422617173,1.951884566,0.210938661,-1.160278812,0.296470304,-0.232562435,0.161141172
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.69484491,2.03514646,0.700327965,-0.117020148,0.745148207,0.334825123,0.092219023
-1.701526931,2.037095679,0.66145414,-0.178517335,0.724096616,0.315501104,0.093646203
-1.701526931,2.037095679,0.66145414,-0.178517335,0.724096616,0.315501104,0.093646203
-1.701526931,2.037095679,0.66145414,-0.178517335,0.724096616,0.315501104,0.093646203
-1.94968456,1.910248769,0.814819438,0.125340084,1.027476444,0.592878456,0.23540175
-1.94968456,1.910248769,0.814819438,0.125340084,1.027476444,0.592878456,0.23540175
-1.94968456,1.910248769,0.814819438,0.125340084,1.027476444,0.592878456,0.23540175
-1.94968456,1.910248769,0.814819438,0.125340084,1.027476444,0.592878456,0.23540175
-1.702542097,2.038784416,0.658564701,-0.175024829,0.720427358,0.327632713,0.095049503
-1.936802223,1.873868661,0.915042071,0.238441763,1.081587618,0.918848159,0.253734311
-1.936802223,1.873868661,0.915042071,0.238441763,1.081587618,0.918848159,0.253734311
-1.936802223,1.873868661,0.915042071,0.238441763,1.081587618,0.918848159,0.253734311
-1.562438887,1.609849806,0.507300174,-1.370148864,0.348034364,0.141927571,0.13687266
-1.562438887,1.609849806,0.507300174,-1.370148864,0.348034364,0.141927571,0.13687266
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.514087859,1.600259295,0.460627979,-1.588704272,0.302521686,0.076177315,0.150064075
-1.619144045,1.521516493,0.254339947,-1.662467309,0.481712824,0.119648922,0.325162589
-1.619502838,1.522127696,0.253372824,-1.661112937,0.48031542,0.124227463,0.325716267
-1.619502838,1.522127696,0.253372824,-1.661112937,0.48031542,0.124227463,0.325716267
-1.619502838,1.522127696,0.253372824,-1.661112937,0.48031542,0.124227463,0.325716267
-1.620942826,1.523222651,0.251365448,-1.658630348,0.477600948,0.133582035,0.326736478
-1.620942826,1.523222651,0.251365448,-1.658630348,0.477600948,0.133582035,0.326736478
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.500535483,1.50575574,0.470570326,-1.813035408,0.226031637,0.029123834,0.149068547
-1.623632208,1.474453293,0.584703035,-1.755162668,0.385862054,0.054512947,0.107057034
-1.623632208,1.474453293,0.584703035,-1.755162668,0.385862054,0.054512947,0.107057034
-1.623632208,1.474453293,0.584703035,-1.755162668,0.385862054,0.054512947,0.107057034
-1.623632208,1.474453293,0.584703035,-1.755162668,0.385862054,0.054512947,0.107057034
-0.911377983,0.250606566,0.77230572,1.108000191,0.446108335,1.145186431,-0.349569586
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.517206869,1.282584073,0.405728297,-3.245695946,0.987443973,-0.221769558,0.447443341
-1.722202394,2.082183771,0.29177507,-0.221621745,0.809762724,-0.146154449,0.260736817
-1.722202394,2.082183771,0.29177507,-0.221621745,0.809762724,-0.146154449,0.260736817
-1.722202394,2.082183771,0.29177507,-0.221621745,0.809762724,-0.146154449,0.260736817
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.690388938,2.237871641,0.604869862,-0.120211244,0.742805228,-0.040573317,0.084433902
-1.613090063,2.210110829,0.366104667,-0.314886783,0.624301168,-0.122878505,0.105635593
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.54567187,2.244096097,0.337337497,-0.13039667,0.453002356,-0.125887268,0.169918287
-1.689587719,2.235576546,0.606749202,-0.122657432,0.745881292,-0.04626752,0.083342668
-1.592352597,2.274493219,0.367308258,-0.09410361,0.449863047,-0.102332292,0.172293113
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
-1.545430244,2.243554347,0.337767733,-0.130906277,0.453685033,-0.127041347,0.169684898
